date,special,prize1,prize2_1,prize2_2,prize3_1,prize3_2,prize3_3,prize3_4,prize3_5,prize3_6,prize4_1,prize4_2,prize4_3,prize4_4,prize5_1,prize5_2,prize5_3,prize5_4,prize5_5,prize5_6,prize6_1,prize6_2,prize6_3,prize7_1,prize7_2,prize7_3,prize7_4
2021-09-11,26654,20585,51339,80495,73145,54425,13470,95180,51294,10392,6147,1153,8442,6773,8484,277,8909,5947,1763,3538,496,219,658,13,51,11,19
2021-09-12,23349,65096,37636,14585,82711,1984,10108,63761,80426,18098,8650,6413,3653,9598,444,1083,4230,5098,5783,5883,265,113,308,51,73,0,47
2021-09-13,95548,68227,53476,18423,59313,10761,2884,22998,26134,12546,146,5730,8572,808,9635,3032,184,8384,1790,7601,564,591,957,83,9,99,32
2021-09-14,32159,81460,1050,23826,50064,32174,32284,79576,35652,46767,2910,5131,4210,3314,3955,979,1384,82,7704,8538,921,400,284,8,71,52,49
2021-09-15,4965,26381,75078,9937,87750,14292,31642,19830,46057,14725,3447,5262,3595,5888,8882,5706,6266,5117,4340,5870,534,904,82,14,12,39,42
2021-09-16,12093,15382,130,21943,50448,80082,64043,98242,1132,53130,8475,5930,6507,597,9265,2047,3694,8132,8300,6759,984,963,471,39,23,97,19
2021-09-17,35330,90315,57179,80432,55894,21451,13005,89719,57160,48276,6690,5579,3410,178,4358,3330,7399,5849,4867,6289,277,553,366,41,75,29,78
2021-09-18,93901,29743,74749,24114,11745,24603,47552,26902,2551,9078,2410,5244,7589,6247,6371,5447,7365,6465,3567,7674,783,359,506,36,83,39,17
2021-09-19,45957,46590,96670,98212,61428,4665,16136,67569,58371,64581,2819,9818,9180,2878,3041,7099,3203,1269,117,1209,618,301,42,32,56,0,4
2021-09-20,74019,39363,65370,71066,45260,63523,61496,3231,90130,26674,5518,19,5100,220,2865,6585,4268,4617,7539,6234,310,412,482,24,0,91,19
2021-09-21,16083,88718,35830,21024,28362,42642,95525,13345,87483,89228,6183,4094,4091,2619,5877,4901,3912,9172,1608,9055,13,61,667,84,29,72,36
2021-09-22,53873,69507,2330,17980,73268,26143,12181,96869,58203,78909,8925,3956,3169,7059,1193,3871,8569,231,5486,4973,13,531,299,18,1,12,42
2021-09-23,11534,41900,9585,18963,83891,60439,11010,49658,8467,79973,1272,4477,4807,736,1743,3542,6456,905,449,3119,56,319,996,83,61,50,91
2021-09-24,51678,595,81492,15143,18952,11569,71542,94245,10886,40074,5028,402,5989,6790,3227,6074,716,8137,706,9696,272,740,345,11,40,4,18
2021-09-25,92408,91545,83667,10074,24894,91092,90506,11587,3675,28811,1134,8263,7597,123,2562,9892,143,7177,9148,5373,341,495,952,71,35,97,83
2021-09-26,21694,58074,30674,87398,68622,50815,13530,38874,20194,54775,3534,1774,561,4699,4005,7905,2707,5383,1660,5393,434,727,472,79,5,15,27
2021-09-27,73011,19529,2268,95997,51659,13766,27643,14782,47469,92959,1584,3811,1734,9321,9026,5444,5017,6830,8765,5108,199,114,442,90,34,37,81
2021-09-28,3234,84484,90665,27193,84025,36607,88411,17783,68780,93121,174,1668,1547,4223,1963,1853,8859,3026,5672,2473,279,161,216,22,1,15,63
2021-09-29,76477,24728,82153,20385,9463,95654,14232,41721,92050,74476,7366,9727,5435,7638,921,9039,7180,4555,3303,1709,941,832,396,77,78,54,57
2021-09-30,45811,53705,13062,24543,1005,33475,11603,63101,12074,52012,790,7890,8030,6272,1878,3513,9673,6628,515,9537,226,281,792,13,98,75,26
2021-10-01,31220,49246,20939,28685,12233,11803,82795,26886,97849,8987,1213,3114,8078,8087,2789,2575,4203,7214,4438,4448,450,862,818,56,1,68,38
2021-10-02,37377,21288,46261,79,66998,36915,98030,41584,52824,42926,2434,327,9138,3444,5450,1412,9468,875,8001,6321,887,703,45,31,78,63,55
2021-10-03,20681,2104,37357,93752,55304,60330,34160,60027,20063,404,1190,5537,1993,7472,1935,5535,728,4564,7842,7533,528,376,79,60,16,56,83
2021-10-04,45747,78306,61572,84369,18411,79705,69727,17685,33940,4242,7010,738,2149,2415,1760,9959,364,1391,7659,8314,674,785,969,34,44,57,7
2021-10-05,73967,77123,5811,34359,6377,13913,84309,93756,58430,52449,4377,1609,5971,5508,5445,7122,9723,7370,2023,9796,493,161,849,87,98,7,56
2021-10-06,82245,66283,69636,77240,52616,64268,27166,71829,21630,238,730,2073,5794,2355,5416,8580,7666,4490,3140,4119,645,320,613,41,20,80,60
2021-10-07,97469,47719,46341,12091,19146,27071,58427,8765,5682,77078,7871,5078,9551,6745,771,72,9575,39,263,2308,909,258,300,59,61,16,51
2021-10-08,43550,92887,67470,39215,44145,80556,86154,12485,18411,88022,6762,6312,7923,3586,2326,9918,6784,1435,2489,9817,459,190,679,17,49,68,11
2021-10-09,31156,70905,52422,68986,95981,27557,61315,56,79187,64291,4207,4639,7518,3207,6514,8442,4642,1514,5220,7211,341,184,364,33,92,39,1
2021-10-10,6085,88649,10842,18830,1269,23827,76813,31338,7958,49024,4671,1897,4473,285,2069,7935,5161,9047,316,3202,246,585,284,48,34,93,42
2021-10-11,72142,6050,72755,40465,17432,24701,69352,39304,87384,75624,2222,8289,8745,8322,230,2198,9920,6691,5184,3114,758,499,915,55,95,26,7
2021-10-12,5618,73209,47494,5368,46758,46707,32222,24995,44326,85162,3826,2625,5000,9607,2166,6490,7920,4986,4950,247,364,768,934,81,97,48,88
2021-10-13,49522,34123,78632,64623,56223,6547,9009,89576,92818,86214,2021,5690,8849,711,2113,8065,6311,6205,2776,7435,397,539,413,20,26,38,31
2021-10-14,4019,12662,35528,91597,20875,24309,36818,14668,42438,64087,1848,51,9922,4854,3411,4139,3577,1873,5344,3814,67,225,133,44,94,71,55
2021-10-15,64218,83454,31313,38671,29917,25742,92751,69235,89354,18149,3490,7166,1748,5327,8125,201,3864,7447,449,8020,432,412,974,88,42,48,34
2021-10-16,66067,51010,58163,24893,22086,11007,59027,44020,89643,23923,3823,4029,6037,8722,4597,2086,4262,6785,2981,394,970,84,208,56,38,14,7
2021-10-17,24640,45261,28113,58334,67474,16929,59008,69755,58832,99823,4593,1833,4313,1612,5822,2237,7310,9461,9056,4393,518,407,906,23,78,70,15
2021-10-18,11609,38670,75749,86248,1162,58433,67727,51232,94072,30268,2752,3870,5919,6155,1928,5396,5001,6818,261,1009,747,489,116,34,31,71,0
2021-10-19,86847,67039,11804,30501,17762,21068,71626,80934,72550,58345,4230,5354,7655,4600,3012,7903,4093,4880,723,5191,824,718,423,67,42,89,98
2021-10-20,56449,76644,26081,29056,10246,9333,44287,3397,31724,46347,5064,2617,1255,9438,5101,5329,9957,6899,7173,1079,78,211,930,93,72,10,29
2021-10-21,93188,442,2778,55348,93482,67157,21991,25308,9359,35527,874,1320,1402,3657,8738,5467,4184,3797,7319,977,82,955,126,20,58,65,28
2021-10-22,56628,23615,74574,50353,31166,16493,70266,79071,61860,4844,1960,3013,8505,372,3329,3862,4607,9661,8165,8670,220,319,205,17,82,79,6
2021-10-23,73125,49150,11662,42636,77669,20758,90628,69376,7744,74090,1235,7306,4251,219,2927,6946,7368,6598,823,3611,608,961,594,81,31,85,93
2021-10-24,44417,33926,36042,14446,607,38945,83370,5592,10320,41963,1191,7465,224,4762,9660,9802,5921,674,3624,5013,828,294,558,52,97,53,58
2021-10-25,69154,57088,8106,67288,33564,68976,30437,73523,4121,60949,3443,8831,3951,6357,4158,4526,6245,2568,3950,6621,425,55,981,28,30,12,54
2021-10-26,75309,29545,67316,50608,6077,38587,54199,15606,18930,14980,8239,619,3804,6025,1719,2313,6699,5523,1954,6972,582,542,501,50,61,83,91
2021-10-27,92046,41811,48897,6816,12136,10194,66604,25468,22916,35760,6813,7060,6512,466,5836,8148,5480,1722,8341,1074,427,683,514,46,7,64,9
2021-10-28,47069,95366,66750,9727,1954,85053,3430,81189,84631,22915,6537,1438,7374,4532,6468,6503,390,9204,5578,8820,194,368,612,20,26,8,31
2021-10-29,67635,83186,46576,75207,37607,90787,1471,41670,48558,10786,6447,420,5042,5225,5635,4481,743,6322,5141,7,967,431,346,96,9,43,65
2021-10-30,24242,20699,81912,69142,75527,58228,40257,74944,16811,3318,3279,851,3873,7153,3047,5555,4660,2064,1060,8087,441,563,253,7,88,55,30
2021-10-31,54798,4294,72480,5721,82106,7376,62297,9493,66579,94247,4401,1797,5715,7824,9963,196,1823,3341,7665,9561,626,139,472,62,35,58,65
2021-11-01,3858,20567,69750,34589,65754,36377,18331,76250,9247,84704,1710,6620,2340,1625,1032,6922,6094,5404,5085,9777,352,249,84,7,84,11,31
2021-11-02,29510,65284,10262,66333,48657,77171,8542,37647,1138,62330,1155,3361,1330,4113,4760,8547,5679,7991,6131,2925,27,566,450,66,36,96,10
2021-11-03,7267,18214,36604,45461,30178,97124,17724,24779,77674,48280,4552,450,3344,6928,9247,9087,8812,7576,5399,7902,50,978,222,91,56,69,39
2021-11-04,34148,13354,26931,94183,12086,45847,38114,77107,75916,54097,9011,9665,1210,1072,907,8827,7296,7927,6407,9324,547,894,35,41,45,71,57
2021-11-05,66152,65766,1610,37587,67850,21069,37289,61589,14790,10276,7588,5664,3897,5600,2409,1347,2403,8443,9588,4431,334,575,643,38,2,90,85
2021-11-06,19821,46754,25283,73708,40380,57211,84983,35372,66863,35876,832,9805,887,2710,1258,3192,8228,1259,1762,737,902,704,983,61,89,3,29
2021-11-07,91386,94379,44311,83179,6678,99680,13992,40551,83553,67313,8928,461,1576,4272,5710,3641,9205,4572,6586,1243,931,455,549,76,65,11,75
2021-11-08,94772,34396,28371,85901,67985,63742,33556,59451,92120,43046,1704,824,9972,45,604,7671,4133,662,135,6590,935,839,605,38,60,90,99
2021-11-09,71952,38113,49404,62456,78776,29210,17133,91667,44086,42109,3202,9254,4130,7525,5753,323,8518,7744,1719,4247,21,744,319,80,62,37,32
2021-11-10,43595,16549,57132,84372,15670,55432,5691,97496,48100,98921,7384,606,4163,2810,4875,87,5578,863,7466,519,267,811,781,71,60,53,76
2021-11-11,33422,95524,5578,4349,99798,41156,4674,30672,1664,75968,5647,3282,3118,3426,7424,661,6813,9648,1934,7761,119,20,440,93,4,0,12
2021-11-12,4211,71230,58044,68437,80363,60261,49100,77271,53221,35588,7488,466,1119,7107,9609,695,9105,1244,805,7957,966,246,923,49,72,93,12
2021-11-13,55230,64965,40445,62471,68484,40688,4527,86291,39463,82529,6747,6958,4562,4302,4888,3771,7144,8315,3470,9812,899,533,548,20,70,60,83
2021-11-14,53940,52169,96490,56413,75831,4901,40450,49876,41041,24500,6399,1620,903,1337,4292,1228,9935,6934,3812,7727,57,640,516,14,16,23,1
2021-11-15,77626,91372,87595,59730,52971,42147,97681,96197,75905,44819,4555,3907,9415,5446,6522,3955,75,9059,5993,1531,727,27,573,97,34,27,94
2021-11-16,41405,87612,81360,78282,43090,95046,94177,57356,18737,45633,8106,5174,1330,1368,6800,1629,8416,7121,7432,8895,159,505,895,46,83,68,30
2021-11-17,99342,53462,60892,76010,8172,4710,89384,38556,56517,44121,6524,9263,8444,5561,8015,8646,4057,6037,3332,3728,192,729,801,87,23,66,46
2021-11-18,4960,49665,4200,18541,27955,83010,45029,40506,20377,87002,6003,5169,6560,4282,9217,5644,4489,6692,1281,3506,698,13,396,40,73,53,30
2021-11-19,68712,13056,6192,95012,99626,60787,11782,79716,23208,53805,290,2799,2097,4884,9850,6342,4004,8986,6207,3442,222,826,366,3,82,30,28
2021-11-20,45344,21508,6066,59634,49513,56671,11689,83633,67984,92762,9471,7021,316,3821,2796,373,267,441,1973,2143,390,6,414,15,66,18,71
2021-11-21,47579,80977,62619,73610,77069,19970,43083,46530,54910,973,6915,1634,5860,1873,4516,3281,8015,5447,5143,6006,529,575,563,15,64,68,10
2021-11-22,36593,86008,2892,93784,96193,431,4798,11596,69391,25226,5682,5393,1161,1866,5926,1362,3236,9701,3801,3369,539,668,928,38,80,33,47
2021-11-23,24880,45683,59106,71511,29339,11331,12574,97909,5693,6437,5552,5223,4017,4698,381,6589,7925,7789,5517,8799,763,216,142,80,39,31,54
2021-11-24,85856,14730,32232,32652,769,73055,50883,82745,99811,9085,6471,6503,8288,6323,815,1047,2206,2694,1420,5992,70,761,587,79,70,40,74
2021-11-25,64313,28994,65124,50348,13101,67857,72232,5175,52084,25433,8885,3201,6746,5644,5395,9270,4315,6236,3755,2130,792,890,523,52,59,36,55
2021-11-26,81610,43572,2830,70461,10642,43979,44974,44345,44745,54146,1308,4893,1941,9021,564,8667,1756,5363,6795,2527,376,932,698,29,72,64,60
2021-11-27,27824,84009,82571,36444,62617,24216,69075,57195,88289,20666,1984,1591,9714,1985,540,8461,1798,7825,9488,4444,105,680,444,36,27,73,18
2021-11-28,55988,58593,79190,6541,69290,71067,80595,75378,89706,51988,6592,6857,7846,995,3816,245,6521,3543,7702,5803,294,403,163,0,40,82,69
2021-11-29,28087,28734,42697,92424,88531,6240,8427,38904,60466,38413,1380,500,3420,5187,1688,9543,9990,2526,475,9035,663,910,260,64,21,63,73
2021-11-30,71738,38779,84283,61798,41376,90496,20265,95443,47296,52192,6327,3658,772,2981,4403,8303,6050,468,8166,1738,975,730,557,60,76,85,41
2021-12-01,62712,70945,26438,57221,9918,8592,11995,12421,98540,52751,3188,7829,8910,2040,3005,1798,8185,9883,7738,4979,193,717,85,76,77,99,41
2021-12-02,27587,50645,79067,60923,63031,28146,15696,99312,65915,66228,6734,2387,1842,6165,1141,302,383,9206,9080,7792,402,14,250,0,25,56,21
2021-12-03,85507,9681,3790,53917,20926,31086,34274,91735,41574,37041,3147,7281,582,1810,6174,9325,9861,5010,5976,9663,661,456,229,12,3,42,45
2021-12-04,69447,79564,67185,37015,90626,37197,8177,12231,21145,6084,5369,8009,1163,9386,8386,9197,9257,5228,5653,4035,462,760,859,33,76,97,73
2021-12-05,4329,46537,20032,37910,39991,13198,22446,49429,73670,17284,6997,716,2654,4165,6159,5843,395,951,3894,1708,550,769,585,85,65,94,18
2021-12-06,71784,58418,23447,1806,65836,21704,16537,65615,68400,23359,9412,7222,5434,4467,963,3708,3113,4910,3142,3068,479,806,861,72,76,83,26
2021-12-07,63631,21137,92061,564,9223,86442,4874,28359,58262,39578,281,1912,4639,200,4662,254,1623,1341,4076,7415,293,640,111,33,0,54,59
2021-12-08,29115,43952,36600,38923,87458,81344,94627,22185,45819,73892,4696,1887,4053,3248,3562,5881,6549,7199,3795,3803,896,267,12,62,64,80,17
2021-12-09,34346,19051,87023,83795,78220,36843,65736,45773,96380,44961,8855,5668,894,9875,2049,4800,4733,6292,7887,1521,188,852,248,24,12,49,33
2021-12-10,25206,17375,91369,55172,32193,7546,44624,80065,67381,27874,103,1461,2911,3461,9995,8589,6530,5877,3327,7651,45,724,876,32,24,81,6
2021-12-11,34925,66287,41770,12544,18170,38758,75035,94902,77298,17620,6101,8407,5257,6905,203,3117,7494,7510,9467,9773,565,96,51,59,3,29,57
2021-12-12,9055,84112,11840,3976,71860,11774,54980,93505,94222,49113,2073,5854,9453,7393,5672,6755,497,2688,5943,6618,922,771,821,70,21,81,76
2021-12-13,98112,5580,38803,36181,22076,34652,66751,83889,93131,55604,4168,4332,9186,8357,1214,4237,1101,8312,3838,4994,352,141,260,53,16,32,54
2021-12-14,27700,75684,60501,40261,74661,19941,74787,51062,7012,20285,9090,3486,991,6311,3817,4781,9367,7904,4890,1745,804,89,762,6,65,9,85
2021-12-15,96009,44382,87663,47779,74477,15968,9011,33834,70482,41067,4831,1977,8411,9709,3608,942,3047,2177,7314,9471,379,642,166,53,32,45,27
2021-12-16,43032,62190,86553,39034,88164,8915,88997,73970,71091,22920,2383,1532,7872,168,9479,4217,408,9817,5963,3325,311,15,241,29,11,67,26
2021-12-17,73157,74230,24770,58688,21119,11304,94493,86130,32605,31704,4407,7337,7600,4956,976,1802,5585,9481,2544,9142,123,746,239,44,99,39,43
2021-12-18,70830,4892,4754,85322,12679,63850,6772,83676,12775,16697,9827,8685,4376,2528,1250,7372,6999,5007,894,220,288,367,632,5,91,34,48
2021-12-19,7173,67135,68370,81207,59742,46025,50125,64189,32523,62069,2766,3914,6249,3093,2270,7269,6420,645,2929,4178,209,145,919,89,4,63,87
2021-12-20,74271,26961,35753,96442,60703,88979,73375,50539,81437,41427,547,9452,7293,1371,2823,4017,9148,5520,8724,3399,599,179,590,90,70,31,27
2021-12-21,38683,47122,19823,37752,44866,15427,58156,66394,31824,52471,4314,566,7431,5435,4259,1246,1621,179,2271,1547,81,901,741,56,80,36,44
2021-12-22,9078,85552,35444,38881,54633,31208,54011,62244,64328,13749,511,7613,2562,2478,4668,4642,4046,8123,1017,3403,425,222,603,2,28,73,64
2021-12-23,78708,39168,13761,89105,23621,29580,54680,14680,37600,55979,5511,2514,4271,7273,8798,5224,699,1721,1017,9385,787,277,958,5,63,34,77
2021-12-24,37223,92676,33618,21003,29431,38762,89436,38652,21528,63425,6270,7340,6046,1300,2750,5052,2849,358,4009,7390,579,581,693,71,33,15,37
2021-12-25,31424,17010,80467,3632,60531,33263,578,67788,20038,71776,1788,1568,9792,9967,2711,5476,3117,8706,5029,6938,580,178,730,43,32,68,89
2021-12-26,57404,22685,19749,35152,76616,9073,66644,21951,56597,73381,9434,5291,5708,3016,1074,1367,8744,943,5574,7412,283,620,994,46,14,3,94
2021-12-27,56903,23361,78522,53076,19790,15181,3160,10249,85789,79006,298,9266,5764,2316,7314,8599,2342,4868,5337,9342,257,863,468,49,82,85,36
2021-12-28,4703,53971,20116,86688,22795,66305,14632,64342,58568,95593,417,8576,5089,6568,8013,1461,8956,1622,3331,4234,935,332,690,5,64,74,26
2021-12-29,13977,34852,54309,98902,98841,61545,24183,95816,39512,48316,3788,9307,7068,3241,3005,8390,9069,3853,2746,2257,595,243,69,23,94,14,12
2021-12-30,62033,86170,66387,22954,85860,64501,10758,1578,50933,41644,8191,6435,2915,1993,2678,3667,6402,8797,4676,9669,874,50,826,45,2,57,35
2021-12-31,24147,35164,87843,42697,22411,2874,67669,3425,54307,7126,8465,1766,490,9892,188,3269,6892,2498,1980,6400,848,991,747,0,37,75,30
2022-01-01,10676,86295,5069,4999,99344,69011,19745,52465,88708,22792,5082,6749,4377,9508,2882,7999,8705,6962,6971,3666,221,107,86,10,56,62,7
2022-01-02,93494,32969,99121,71440,22171,48176,58055,34589,72429,85524,700,2242,851,6988,5309,9500,3344,4087,7992,8848,732,286,441,16,7,41,57
2022-01-03,37061,2804,28975,91130,23859,45389,77521,89766,65789,2471,547,571,3966,5502,9266,7234,119,6292,5499,2971,138,977,988,27,74,34,72
2022-01-04,46330,69665,9490,46504,78220,76475,21736,66154,94894,87492,9464,146,2976,5846,9705,8474,6756,819,264,4584,707,544,651,99,73,25,64
2022-01-05,10619,38905,13039,16537,26887,43941,68365,54760,52668,45771,5792,9969,1687,3575,2988,1861,459,7330,4770,1692,588,225,41,50,56,28,84
2022-01-06,98437,25100,22368,37271,88300,9721,7843,60532,26375,91059,8338,498,7206,4444,8135,6179,9356,3436,8678,8451,783,240,946,95,72,77,30
2022-01-07,33657,64428,76753,78236,8301,43232,45167,12813,87318,97658,1604,7530,3791,3633,3764,9452,9303,1864,7747,7150,848,337,163,14,31,60,2
2022-01-08,98969,23581,44733,1226,53795,66447,3359,59893,65054,29726,6825,9365,735,8228,2034,2684,7729,8355,8622,8049,228,27,881,30,23,57,4
2022-01-09,93093,19538,79022,49827,44287,7811,5156,32900,8978,48516,9562,1906,3796,9453,5420,9786,9144,1425,2684,6836,794,635,287,19,2,14,86
2022-01-10,8845,40173,66686,3977,56864,6136,53050,68948,67981,42681,3082,1043,9596,7307,821,8322,1624,7933,535,1263,163,873,955,64,54,52,6
